m=,50
n=,50
dx=,504.7113187538087,m
dy=,310.1360176192224,m
k,i,j,center_x_WebMercator,center_y_WebMercator,center_x_WGS84,center_y_WGS84
1870,38,20,-9537547.368354678,4615007.389879659,-85.67724574006925,38.25144275979923
1871,38,21,-9537547.368354678,4614697.25386204,-85.67724574006925,38.24925487792145
1872,38,22,-9537547.368354678,4614387.1178444205,-85.67724574006925,38.24706693018117
1873,38,23,-9537547.368354678,4614076.981826802,-85.67724574006925,38.2448789165796
1874,38,24,-9537547.368354678,4613766.845809182,-85.67724574006925,38.24269083711796
1875,38,25,-9537547.368354678,4613456.709791563,-85.67724574006925,38.24050269179746
1876,38,26,-9537547.368354678,4613146.573773944,-85.67724574006925,38.23831448061929
1877,38,27,-9537547.368354678,4612836.437756324,-85.67724574006925,38.23612620358467
1878,38,28,-9537547.368354678,4612526.3017387055,-85.67724574006925,38.233937860694816
1879,38,29,-9537547.368354678,4612216.165721086,-85.67724574006925,38.23174945195093
1880,38,30,-9537547.368354678,4611906.029703467,-85.67724574006925,38.22956097735423
1881,38,31,-9537547.368354678,4611595.8936858475,-85.67724574006925,38.22737243690592
1882,38,32,-9537547.368354678,4611285.757668229,-85.67724574006925,38.22518383060722
1883,38,33,-9537547.368354678,4610975.621650609,-85.67724574006925,38.222995158459334
1884,38,34,-9537547.368354678,4610665.4856329905,-85.67724574006925,38.22080642046348
1885,38,35,-9537547.368354678,4610355.349615371,-85.67724574006925,38.21861761662087
1886,38,36,-9537547.368354678,4610045.213597751,-85.67724574006925,38.21642874693271
1887,38,37,-9537547.368354678,4609735.0775801325,-85.67724574006925,38.21423981140023
1888,38,38,-9537547.368354678,4609424.941562513,-85.67724574006925,38.212050810024635
1889,38,39,-9537547.368354678,4609114.805544894,-85.67724574006925,38.20986174280714
1890,38,40,-9537547.368354678,4608804.669527275,-85.67724574006925,38.207672609748954
1891,38,41,-9537547.368354678,4608494.533509656,-85.67724574006925,38.2054834108513
1892,38,42,-9537547.368354678,4608184.397492036,-85.67724574006925,38.2032941461154
1893,38,43,-9537547.368354678,4607874.261474417,-85.67724574006925,38.20110481554245
1894,38,44,-9537547.368354678,4607564.125456798,-85.67724574006925,38.198915419133684
1895,38,45,-9537547.368354678,4607253.989439178,-85.67724574006925,38.19672595689031
1896,38,46,-9537547.368354678,4606943.85342156,-85.67724574006925,38.194536428813564
1897,38,47,-9537547.368354678,4606633.71740394,-85.67724574006925,38.19234683490464
1898,38,48,-9537547.368354678,4606323.581386321,-85.67724574006925,38.19015717516478
1899,38,49,-9537547.368354678,4606013.445368702,-85.67724574006925,38.18796744959518
1900,38,50,-9537547.368354678,4605703.309351083,-85.67724574006925,38.18577765819707
1901,39,1,-9537042.657035924,4620899.974214424,-85.67271184115222,38.29300000000001
1902,39,2,-9537042.657035924,4620589.838196805,-85.67271184115222,38.290813369738544
1903,39,3,-9537042.657035924,4620279.702179186,-85.67271184115222,38.288626673591715
1904,39,4,-9537042.657035924,4619969.566161566,-85.67271184115222,38.28643991156072
1905,39,5,-9537042.657035924,4619659.430143948,-85.67271184115222,38.28425308364677
1906,39,6,-9537042.657035924,4619349.294126328,-85.67271184115222,38.28206618985104
1907,39,7,-9537042.657035924,4619039.158108709,-85.67271184115222,38.27987923017476
1908,39,8,-9537042.657035924,4618729.02209109,-85.67271184115222,38.2776922046191
1909,39,9,-9537042.657035924,4618418.886073471,-85.67271184115222,38.275505113185304
1910,39,10,-9537042.657035924,4618108.750055851,-85.67271184115222,38.273317955874546
1911,39,11,-9537042.657035924,4617798.614038232,-85.67271184115222,38.27113073268803
1912,39,12,-9537042.657035924,4617488.478020613,-85.67271184115222,38.26894344362697
1913,39,13,-9537042.657035924,4617178.342002993,-85.67271184115222,38.26675608869256
1914,39,14,-9537042.657035924,4616868.205985375,-85.67271184115222,38.26456866788602
1915,39,15,-9537042.657035924,4616558.069967755,-85.67271184115222,38.262381181208525
1916,39,16,-9537042.657035924,4616247.933950136,-85.67271184115222,38.26019362866132
1917,39,17,-9537042.657035924,4615937.797932517,-85.67271184115222,38.258006010245566
1918,39,18,-9537042.657035924,4615627.661914897,-85.67271184115222,38.2558183259625
1919,39,19,-9537042.657035924,4615317.525897278,-85.67271184115222,38.253630575813325
1920,39,20,-9537042.657035924,4615007.389879659,-85.67271184115222,38.25144275979923
1921,39,21,-9537042.657035924,4614697.25386204,-85.67271184115222,38.24925487792145
1922,39,22,-9537042.657035924,4614387.1178444205,-85.67271184115222,38.24706693018117
1923,39,23,-9537042.657035924,4614076.981826802,-85.67271184115222,38.2448789165796
1924,39,24,-9537042.657035924,4613766.845809182,-85.67271184115222,38.24269083711796
1925,39,25,-9537042.657035924,4613456.709791563,-85.67271184115222,38.24050269179746
1926,39,26,-9537042.657035924,4613146.573773944,-85.67271184115222,38.23831448061929
1927,39,27,-9537042.657035924,4612836.437756324,-85.67271184115222,38.23612620358467
1928,39,28,-9537042.657035924,4612526.3017387055,-85.67271184115222,38.233937860694816
1929,39,29,-9537042.657035924,4612216.165721086,-85.67271184115222,38.23174945195093
1930,39,30,-9537042.657035924,4611906.029703467,-85.67271184115222,38.22956097735423
1931,39,31,-9537042.657035924,4611595.8936858475,-85.67271184115222,38.22737243690592
1932,39,32,-9537042.657035924,4611285.757668229,-85.67271184115222,38.22518383060722
1933,39,33,-9537042.657035924,4610975.621650609,-85.67271184115222,38.222995158459334
1934,39,34,-9537042.657035924,4610665.4856329905,-85.67271184115222,38.22080642046348
1935,39,35,-9537042.657035924,4610355.349615371,-85.67271184115222,38.21861761662087
1936,39,36,-9537042.657035924,4610045.213597751,-85.67271184115222,38.21642874693271
1937,39,37,-9537042.657035924,4609735.0775801325,-85.67271184115222,38.21423981140023
1938,39,38,-9537042.657035924,4609424.941562513,-85.67271184115222,38.212050810024635
1939,39,39,-9537042.657035924,4609114.805544894,-85.67271184115222,38.20986174280714
1940,39,40,-9537042.657035924,4608804.669527275,-85.67271184115222,38.207672609748954
1941,39,41,-9537042.657035924,4608494.533509656,-85.67271184115222,38.2054834108513
