m=,100
n=,100
dx=,195.48826902559387,m
dy=,120.09052077612164,m
upper left=,"(-85.84612, 38.29354)"
lower right=,"(-85.61988000000001, 38.18446)"
k,i,j,center_x,center_y
6136,62,36,-85.70836,38.2552
6137,62,37,-85.70836,38.25412
6138,62,38,-85.70836,38.25304
6139,62,39,-85.70836,38.25196
6140,62,40,-85.70836,38.25088
6141,62,41,-85.70836,38.2498
6142,62,42,-85.70836,38.24872
6143,62,43,-85.70836,38.247640000000004
6144,62,44,-85.70836,38.24656
6145,62,45,-85.70836,38.24548
6146,62,46,-85.70836,38.2444
6147,62,47,-85.70836,38.24332
6148,62,48,-85.70836,38.24224
6149,62,49,-85.70836,38.24116
6150,62,50,-85.70836,38.24008
6151,62,51,-85.70836,38.239000000000004
6152,62,52,-85.70836,38.23792
6153,62,53,-85.70836,38.23684
6154,62,54,-85.70836,38.23576
6155,62,55,-85.70836,38.23468
6156,62,56,-85.70836,38.2336
6157,62,57,-85.70836,38.23252
6158,62,58,-85.70836,38.23144
6159,62,59,-85.70836,38.230360000000005
6160,62,60,-85.70836,38.22928
6161,62,61,-85.70836,38.2282
6162,62,62,-85.70836,38.22712
6163,62,63,-85.70836,38.22604
6164,62,64,-85.70836,38.22496
6165,62,65,-85.70836,38.22388
6166,62,66,-85.70836,38.2228
6167,62,67,-85.70836,38.221720000000005
6168,62,68,-85.70836,38.22064
6169,62,69,-85.70836,38.21956
6170,62,70,-85.70836,38.21848
6171,62,71,-85.70836,38.2174
6172,62,72,-85.70836,38.21632
6173,62,73,-85.70836,38.21524
6174,62,74,-85.70836,38.21416
6175,62,75,-85.70836,38.213080000000005
6176,62,76,-85.70836,38.212
6177,62,77,-85.70836,38.21092
6178,62,78,-85.70836,38.20984
6179,62,79,-85.70836,38.20876
6180,62,80,-85.70836,38.20768
6181,62,81,-85.70836,38.2066
6182,62,82,-85.70836,38.20552
6183,62,83,-85.70836,38.204440000000005
6184,62,84,-85.70836,38.20336
6185,62,85,-85.70836,38.20228
6186,62,86,-85.70836,38.2012
6187,62,87,-85.70836,38.20012
6188,62,88,-85.70836,38.199040000000004
6189,62,89,-85.70836,38.19796
6190,62,90,-85.70836,38.19688
6191,62,91,-85.70836,38.195800000000006
6192,62,92,-85.70836,38.194720000000004
6193,62,93,-85.70836,38.19364
6194,62,94,-85.70836,38.19256
6195,62,95,-85.70836,38.19148
6196,62,96,-85.70836,38.190400000000004
6197,62,97,-85.70836,38.18932
6198,62,98,-85.70836,38.18824
6199,62,99,-85.70836,38.187160000000006
6200,62,100,-85.70836,38.186080000000004
6201,63,1,-85.70612,38.293
6202,63,2,-85.70612,38.29192
6203,63,3,-85.70612,38.29084
6204,63,4,-85.70612,38.28976
6205,63,5,-85.70612,38.28868
6206,63,6,-85.70612,38.2876
6207,63,7,-85.70612,38.286519999999996
6208,63,8,-85.70612,38.28544
6209,63,9,-85.70612,38.28436
6210,63,10,-85.70612,38.28328
6211,63,11,-85.70612,38.2822
6212,63,12,-85.70612,38.28112
6213,63,13,-85.70612,38.28004
6214,63,14,-85.70612,38.27896
6215,63,15,-85.70612,38.277879999999996
6216,63,16,-85.70612,38.2768
6217,63,17,-85.70612,38.27572
6218,63,18,-85.70612,38.27464
6219,63,19,-85.70612,38.27356
6220,63,20,-85.70612,38.27248
6221,63,21,-85.70612,38.2714
6222,63,22,-85.70612,38.27032
6223,63,23,-85.70612,38.269239999999996
6224,63,24,-85.70612,38.26816
6225,63,25,-85.70612,38.26708
6226,63,26,-85.70612,38.266
6227,63,27,-85.70612,38.264920000000004
6228,63,28,-85.70612,38.26384
6229,63,29,-85.70612,38.26276
6230,63,30,-85.70612,38.26168
6231,63,31,-85.70612,38.2606
6232,63,32,-85.70612,38.25952
6233,63,33,-85.70612,38.25844
6234,63,34,-85.70612,38.25736
6235,63,35,-85.70612,38.256280000000004
6236,63,36,-85.70612,38.2552
6237,63,37,-85.70612,38.25412
6238,63,38,-85.70612,38.25304
6239,63,39,-85.70612,38.25196
6240,63,40,-85.70612,38.25088
6241,63,41,-85.70612,38.2498
6242,63,42,-85.70612,38.24872
6243,63,43,-85.70612,38.247640000000004
6244,63,44,-85.70612,38.24656
6245,63,45,-85.70612,38.24548
6246,63,46,-85.70612,38.2444
6247,63,47,-85.70612,38.24332
6248,63,48,-85.70612,38.24224
6249,63,49,-85.70612,38.24116
6250,63,50,-85.70612,38.24008
6251,63,51,-85.70612,38.239000000000004
6252,63,52,-85.70612,38.23792
6253,63,53,-85.70612,38.23684
6254,63,54,-85.70612,38.23576
6255,63,55,-85.70612,38.23468
6256,63,56,-85.70612,38.2336
6257,63,57,-85.70612,38.23252
6258,63,58,-85.70612,38.23144
6259,63,59,-85.70612,38.230360000000005
6260,63,60,-85.70612,38.22928
6261,63,61,-85.70612,38.2282
6262,63,62,-85.70612,38.22712
6263,63,63,-85.70612,38.22604
6264,63,64,-85.70612,38.22496
6265,63,65,-85.70612,38.22388
6266,63,66,-85.70612,38.2228
6267,63,67,-85.70612,38.221720000000005
6268,63,68,-85.70612,38.22064
6269,63,69,-85.70612,38.21956
6270,63,70,-85.70612,38.21848
6271,63,71,-85.70612,38.2174
6272,63,72,-85.70612,38.21632
6273,63,73,-85.70612,38.21524
6274,63,74,-85.70612,38.21416
6275,63,75,-85.70612,38.213080000000005
6276,63,76,-85.70612,38.212
6277,63,77,-85.70612,38.21092
6278,63,78,-85.70612,38.20984
6279,63,79,-85.70612,38.20876
6280,63,80,-85.70612,38.20768
6281,63,81,-85.70612,38.2066
6282,63,82,-85.70612,38.20552
6283,63,83,-85.70612,38.204440000000005
6284,63,84,-85.70612,38.20336
6285,63,85,-85.70612,38.20228
6286,63,86,-85.70612,38.2012
6287,63,87,-85.70612,38.20012
6288,63,88,-85.70612,38.199040000000004
6289,63,89,-85.70612,38.19796
6290,63,90,-85.70612,38.19688
6291,63,91,-85.70612,38.195800000000006
6292,63,92,-85.70612,38.194720000000004
6293,63,93,-85.70612,38.19364
6294,63,94,-85.70612,38.19256
6295,63,95,-85.70612,38.19148
6296,63,96,-85.70612,38.190400000000004
6297,63,97,-85.70612,38.18932
6298,63,98,-85.70612,38.18824
6299,63,99,-85.70612,38.187160000000006
6300,63,100,-85.70612,38.186080000000004
6301,64,1,-85.70388000000001,38.293
6302,64,2,-85.70388000000001,38.29192
6303,64,3,-85.70388000000001,38.29084
6304,64,4,-85.70388000000001,38.28976
6305,64,5,-85.70388000000001,38.28868
6306,64,6,-85.70388000000001,38.2876
6307,64,7,-85.70388000000001,38.286519999999996
6308,64,8,-85.70388000000001,38.28544
6309,64,9,-85.70388000000001,38.28436
6310,64,10,-85.70388000000001,38.28328
6311,64,11,-85.70388000000001,38.2822
6312,64,12,-85.70388000000001,38.28112
6313,64,13,-85.70388000000001,38.28004
6314,64,14,-85.70388000000001,38.27896
6315,64,15,-85.70388000000001,38.277879999999996
6316,64,16,-85.70388000000001,38.2768
6317,64,17,-85.70388000000001,38.27572
6318,64,18,-85.70388000000001,38.27464
6319,64,19,-85.70388000000001,38.27356
6320,64,20,-85.70388000000001,38.27248
6321,64,21,-85.70388000000001,38.2714
6322,64,22,-85.70388000000001,38.27032
6323,64,23,-85.70388000000001,38.269239999999996
6324,64,24,-85.70388000000001,38.26816
6325,64,25,-85.70388000000001,38.26708
6326,64,26,-85.70388000000001,38.266
6327,64,27,-85.70388000000001,38.264920000000004
6328,64,28,-85.70388000000001,38.26384
6329,64,29,-85.70388000000001,38.26276
6330,64,30,-85.70388000000001,38.26168
6331,64,31,-85.70388000000001,38.2606
6332,64,32,-85.70388000000001,38.25952
6333,64,33,-85.70388000000001,38.25844
6334,64,34,-85.70388000000001,38.25736
6335,64,35,-85.70388000000001,38.256280000000004
6336,64,36,-85.70388000000001,38.2552
6337,64,37,-85.70388000000001,38.25412
6338,64,38,-85.70388000000001,38.25304
6339,64,39,-85.70388000000001,38.25196
6340,64,40,-85.70388000000001,38.25088
6341,64,41,-85.70388000000001,38.2498
6342,64,42,-85.70388000000001,38.24872
6343,64,43,-85.70388000000001,38.247640000000004
6344,64,44,-85.70388000000001,38.24656
6345,64,45,-85.70388000000001,38.24548
6346,64,46,-85.70388000000001,38.2444
6347,64,47,-85.70388000000001,38.24332
6348,64,48,-85.70388000000001,38.24224
6349,64,49,-85.70388000000001,38.24116
6350,64,50,-85.70388000000001,38.24008
6351,64,51,-85.70388000000001,38.239000000000004
6352,64,52,-85.70388000000001,38.23792
6353,64,53,-85.70388000000001,38.23684
6354,64,54,-85.70388000000001,38.23576
6355,64,55,-85.70388000000001,38.23468
6356,64,56,-85.70388000000001,38.2336
6357,64,57,-85.70388000000001,38.23252
6358,64,58,-85.70388000000001,38.23144
6359,64,59,-85.70388000000001,38.230360000000005
6360,64,60,-85.70388000000001,38.22928
6361,64,61,-85.70388000000001,38.2282
6362,64,62,-85.70388000000001,38.22712
6363,64,63,-85.70388000000001,38.22604
6364,64,64,-85.70388000000001,38.22496
6365,64,65,-85.70388000000001,38.22388
6366,64,66,-85.70388000000001,38.2228
6367,64,67,-85.70388000000001,38.221720000000005
6368,64,68,-85.70388000000001,38.22064
6369,64,69,-85.70388000000001,38.21956
6370,64,70,-85.70388000000001,38.21848
6371,64,71,-85.70388000000001,38.2174
6372,64,72,-85.70388000000001,38.21632
6373,64,73,-85.70388000000001,38.21524
6374,64,74,-85.70388000000001,38.21416
6375,64,75,-85.70388000000001,38.213080000000005
6376,64,76,-85.70388000000001,38.212
6377,64,77,-85.70388000000001,38.21092
6378,64,78,-85.70388000000001,38.20984
6379,64,79,-85.70388000000001,38.20876
6380,64,80,-85.70388000000001,38.20768
6381,64,81,-85.70388000000001,38.2066
6382,64,82,-85.70388000000001,38.20552
6383,64,83,-85.70388000000001,38.204440000000005
6384,64,84,-85.70388000000001,38.20336
6385,64,85,-85.70388000000001,38.20228
6386,64,86,-85.70388000000001,38.2012
6387,64,87,-85.70388000000001,38.20012
6388,64,88,-85.70388000000001,38.199040000000004
6389,64,89,-85.70388000000001,38.19796
6390,64,90,-85.70388000000001,38.19688
6391,64,91,-85.70388000000001,38.195800000000006
6392,64,92,-85.70388000000001,38.194720000000004
6393,64,93,-85.70388000000001,38.19364
6394,64,94,-85.70388000000001,38.19256
6395,64,95,-85.70388000000001,38.19148
6396,64,96,-85.70388000000001,38.190400000000004
6397,64,97,-85.70388000000001,38.18932
6398,64,98,-85.70388000000001,38.18824
6399,64,99,-85.70388000000001,38.187160000000006
6400,64,100,-85.70388000000001,38.186080000000004
6401,65,1,-85.70164000000001,38.293
6402,65,2,-85.70164000000001,38.29192
6403,65,3,-85.70164000000001,38.29084
6404,65,4,-85.70164000000001,38.28976
6405,65,5,-85.70164000000001,38.28868
6406,65,6,-85.70164000000001,38.2876
6407,65,7,-85.70164000000001,38.286519999999996
6408,65,8,-85.70164000000001,38.28544
6409,65,9,-85.70164000000001,38.28436
6410,65,10,-85.70164000000001,38.28328
6411,65,11,-85.70164000000001,38.2822
6412,65,12,-85.70164000000001,38.28112
6413,65,13,-85.70164000000001,38.28004
6414,65,14,-85.70164000000001,38.27896
6415,65,15,-85.70164000000001,38.277879999999996
6416,65,16,-85.70164000000001,38.2768
6417,65,17,-85.70164000000001,38.27572
6418,65,18,-85.70164000000001,38.27464
6419,65,19,-85.70164000000001,38.27356
6420,65,20,-85.70164000000001,38.27248
6421,65,21,-85.70164000000001,38.2714
6422,65,22,-85.70164000000001,38.27032
6423,65,23,-85.70164000000001,38.269239999999996
6424,65,24,-85.70164000000001,38.26816
6425,65,25,-85.70164000000001,38.26708
6426,65,26,-85.70164000000001,38.266
6427,65,27,-85.70164000000001,38.264920000000004
6428,65,28,-85.70164000000001,38.26384
6429,65,29,-85.70164000000001,38.26276
6430,65,30,-85.70164000000001,38.26168
6431,65,31,-85.70164000000001,38.2606
6432,65,32,-85.70164000000001,38.25952
6433,65,33,-85.70164000000001,38.25844
6434,65,34,-85.70164000000001,38.25736
6435,65,35,-85.70164000000001,38.256280000000004
6436,65,36,-85.70164000000001,38.2552
6437,65,37,-85.70164000000001,38.25412
6438,65,38,-85.70164000000001,38.25304
6439,65,39,-85.70164000000001,38.25196
6440,65,40,-85.70164000000001,38.25088
6441,65,41,-85.70164000000001,38.2498
6442,65,42,-85.70164000000001,38.24872
6443,65,43,-85.70164000000001,38.247640000000004
6444,65,44,-85.70164000000001,38.24656
6445,65,45,-85.70164000000001,38.24548
6446,65,46,-85.70164000000001,38.2444
6447,65,47,-85.70164000000001,38.24332
6448,65,48,-85.70164000000001,38.24224
6449,65,49,-85.70164000000001,38.24116
6450,65,50,-85.70164000000001,38.24008
6451,65,51,-85.70164000000001,38.239000000000004
6452,65,52,-85.70164000000001,38.23792
6453,65,53,-85.70164000000001,38.23684
6454,65,54,-85.70164000000001,38.23576
6455,65,55,-85.70164000000001,38.23468
6456,65,56,-85.70164000000001,38.2336
6457,65,57,-85.70164000000001,38.23252
6458,65,58,-85.70164000000001,38.23144
6459,65,59,-85.70164000000001,38.230360000000005
6460,65,60,-85.70164000000001,38.22928
6461,65,61,-85.70164000000001,38.2282
6462,65,62,-85.70164000000001,38.22712
6463,65,63,-85.70164000000001,38.22604
6464,65,64,-85.70164000000001,38.22496
6465,65,65,-85.70164000000001,38.22388
6466,65,66,-85.70164000000001,38.2228
6467,65,67,-85.70164000000001,38.221720000000005
6468,65,68,-85.70164000000001,38.22064
6469,65,69,-85.70164000000001,38.21956
6470,65,70,-85.70164000000001,38.21848
6471,65,71,-85.70164000000001,38.2174
6472,65,72,-85.70164000000001,38.21632
6473,65,73,-85.70164000000001,38.21524
6474,65,74,-85.70164000000001,38.21416
6475,65,75,-85.70164000000001,38.213080000000005
6476,65,76,-85.70164000000001,38.212
6477,65,77,-85.70164000000001,38.21092
6478,65,78,-85.70164000000001,38.20984
6479,65,79,-85.70164000000001,38.20876
6480,65,80,-85.70164000000001,38.20768
6481,65,81,-85.70164000000001,38.2066
6482,65,82,-85.70164000000001,38.20552
6483,65,83,-85.70164000000001,38.204440000000005
6484,65,84,-85.70164000000001,38.20336
6485,65,85,-85.70164000000001,38.20228
6486,65,86,-85.70164000000001,38.2012
6487,65,87,-85.70164000000001,38.20012
6488,65,88,-85.70164000000001,38.199040000000004
6489,65,89,-85.70164000000001,38.19796
6490,65,90,-85.70164000000001,38.19688
6491,65,91,-85.70164000000001,38.195800000000006
6492,65,92,-85.70164000000001,38.194720000000004
6493,65,93,-85.70164000000001,38.19364
6494,65,94,-85.70164000000001,38.19256
6495,65,95,-85.70164000000001,38.19148
6496,65,96,-85.70164000000001,38.190400000000004
6497,65,97,-85.70164000000001,38.18932
6498,65,98,-85.70164000000001,38.18824
6499,65,99,-85.70164000000001,38.187160000000006
6500,65,100,-85.70164000000001,38.186080000000004
6501,66,1,-85.69940000000001,38.293
6502,66,2,-85.69940000000001,38.29192
6503,66,3,-85.69940000000001,38.29084
6504,66,4,-85.69940000000001,38.28976
6505,66,5,-85.69940000000001,38.28868
6506,66,6,-85.69940000000001,38.2876
6507,66,7,-85.69940000000001,38.286519999999996
6508,66,8,-85.69940000000001,38.28544
6509,66,9,-85.69940000000001,38.28436
6510,66,10,-85.69940000000001,38.28328
6511,66,11,-85.69940000000001,38.2822
6512,66,12,-85.69940000000001,38.28112
6513,66,13,-85.69940000000001,38.28004
6514,66,14,-85.69940000000001,38.27896
6515,66,15,-85.69940000000001,38.277879999999996
6516,66,16,-85.69940000000001,38.2768
6517,66,17,-85.69940000000001,38.27572
6518,66,18,-85.69940000000001,38.27464
6519,66,19,-85.69940000000001,38.27356
6520,66,20,-85.69940000000001,38.27248
6521,66,21,-85.69940000000001,38.2714
6522,66,22,-85.69940000000001,38.27032
6523,66,23,-85.69940000000001,38.269239999999996
6524,66,24,-85.69940000000001,38.26816
6525,66,25,-85.69940000000001,38.26708
6526,66,26,-85.69940000000001,38.266
6527,66,27,-85.69940000000001,38.264920000000004
6528,66,28,-85.69940000000001,38.26384
6529,66,29,-85.69940000000001,38.26276
6530,66,30,-85.69940000000001,38.26168
6531,66,31,-85.69940000000001,38.2606
6532,66,32,-85.69940000000001,38.25952
6533,66,33,-85.69940000000001,38.25844
6534,66,34,-85.69940000000001,38.25736
6535,66,35,-85.69940000000001,38.256280000000004
6536,66,36,-85.69940000000001,38.2552
6537,66,37,-85.69940000000001,38.25412
6538,66,38,-85.69940000000001,38.25304
6539,66,39,-85.69940000000001,38.25196
6540,66,40,-85.69940000000001,38.25088
6541,66,41,-85.69940000000001,38.2498
6542,66,42,-85.69940000000001,38.24872
6543,66,43,-85.69940000000001,38.247640000000004
6544,66,44,-85.69940000000001,38.24656
6545,66,45,-85.69940000000001,38.24548
6546,66,46,-85.69940000000001,38.2444
6547,66,47,-85.69940000000001,38.24332
6548,66,48,-85.69940000000001,38.24224
6549,66,49,-85.69940000000001,38.24116
6550,66,50,-85.69940000000001,38.24008
6551,66,51,-85.69940000000001,38.239000000000004
6552,66,52,-85.69940000000001,38.23792
6553,66,53,-85.69940000000001,38.23684
6554,66,54,-85.69940000000001,38.23576
6555,66,55,-85.69940000000001,38.23468
6556,66,56,-85.69940000000001,38.2336
6557,66,57,-85.69940000000001,38.23252
6558,66,58,-85.69940000000001,38.23144
6559,66,59,-85.69940000000001,38.230360000000005
6560,66,60,-85.69940000000001,38.22928
6561,66,61,-85.69940000000001,38.2282
6562,66,62,-85.69940000000001,38.22712
6563,66,63,-85.69940000000001,38.22604
6564,66,64,-85.69940000000001,38.22496
6565,66,65,-85.69940000000001,38.22388
6566,66,66,-85.69940000000001,38.2228
6567,66,67,-85.69940000000001,38.221720000000005
6568,66,68,-85.69940000000001,38.22064
6569,66,69,-85.69940000000001,38.21956
6570,66,70,-85.69940000000001,38.21848
6571,66,71,-85.69940000000001,38.2174
6572,66,72,-85.69940000000001,38.21632
6573,66,73,-85.69940000000001,38.21524
6574,66,74,-85.69940000000001,38.21416
6575,66,75,-85.69940000000001,38.213080000000005
6576,66,76,-85.69940000000001,38.212
6577,66,77,-85.69940000000001,38.21092
6578,66,78,-85.69940000000001,38.20984
6579,66,79,-85.69940000000001,38.20876
6580,66,80,-85.69940000000001,38.20768
6581,66,81,-85.69940000000001,38.2066
6582,66,82,-85.69940000000001,38.20552
6583,66,83,-85.69940000000001,38.204440000000005
6584,66,84,-85.69940000000001,38.20336
6585,66,85,-85.69940000000001,38.20228
6586,66,86,-85.69940000000001,38.2012
6587,66,87,-85.69940000000001,38.20012
6588,66,88,-85.69940000000001,38.199040000000004
6589,66,89,-85.69940000000001,38.19796
6590,66,90,-85.69940000000001,38.19688
6591,66,91,-85.69940000000001,38.195800000000006
6592,66,92,-85.69940000000001,38.194720000000004
6593,66,93,-85.69940000000001,38.19364
6594,66,94,-85.69940000000001,38.19256
6595,66,95,-85.69940000000001,38.19148
6596,66,96,-85.69940000000001,38.190400000000004
6597,66,97,-85.69940000000001,38.18932
6598,66,98,-85.69940000000001,38.18824
6599,66,99,-85.69940000000001,38.187160000000006
6600,66,100,-85.69940000000001,38.186080000000004
6601,67,1,-85.69716000000001,38.293
6602,67,2,-85.69716000000001,38.29192
6603,67,3,-85.69716000000001,38.29084
6604,67,4,-85.69716000000001,38.28976
6605,67,5,-85.69716000000001,38.28868
6606,67,6,-85.69716000000001,38.2876
6607,67,7,-85.69716000000001,38.286519999999996
6608,67,8,-85.69716000000001,38.28544
6609,67,9,-85.69716000000001,38.28436
6610,67,10,-85.69716000000001,38.28328
6611,67,11,-85.69716000000001,38.2822
6612,67,12,-85.69716000000001,38.28112
6613,67,13,-85.69716000000001,38.28004
6614,67,14,-85.69716000000001,38.27896
6615,67,15,-85.69716000000001,38.277879999999996
6616,67,16,-85.69716000000001,38.2768
6617,67,17,-85.69716000000001,38.27572
6618,67,18,-85.69716000000001,38.27464
6619,67,19,-85.69716000000001,38.27356
6620,67,20,-85.69716000000001,38.27248
6621,67,21,-85.69716000000001,38.2714
6622,67,22,-85.69716000000001,38.27032
6623,67,23,-85.69716000000001,38.269239999999996
6624,67,24,-85.69716000000001,38.26816
6625,67,25,-85.69716000000001,38.26708
6626,67,26,-85.69716000000001,38.266
6627,67,27,-85.69716000000001,38.264920000000004
6628,67,28,-85.69716000000001,38.26384
6629,67,29,-85.69716000000001,38.26276
6630,67,30,-85.69716000000001,38.26168
6631,67,31,-85.69716000000001,38.2606
6632,67,32,-85.69716000000001,38.25952
6633,67,33,-85.69716000000001,38.25844
6634,67,34,-85.69716000000001,38.25736
6635,67,35,-85.69716000000001,38.256280000000004
6636,67,36,-85.69716000000001,38.2552
6637,67,37,-85.69716000000001,38.25412
6638,67,38,-85.69716000000001,38.25304
6639,67,39,-85.69716000000001,38.25196
6640,67,40,-85.69716000000001,38.25088
6641,67,41,-85.69716000000001,38.2498
6642,67,42,-85.69716000000001,38.24872
6643,67,43,-85.69716000000001,38.247640000000004
6644,67,44,-85.69716000000001,38.24656
6645,67,45,-85.69716000000001,38.24548
6646,67,46,-85.69716000000001,38.2444
6647,67,47,-85.69716000000001,38.24332
6648,67,48,-85.69716000000001,38.24224
6649,67,49,-85.69716000000001,38.24116
6650,67,50,-85.69716000000001,38.24008
6651,67,51,-85.69716000000001,38.239000000000004
6652,67,52,-85.69716000000001,38.23792
6653,67,53,-85.69716000000001,38.23684
6654,67,54,-85.69716000000001,38.23576
6655,67,55,-85.69716000000001,38.23468
6656,67,56,-85.69716000000001,38.2336
6657,67,57,-85.69716000000001,38.23252
6658,67,58,-85.69716000000001,38.23144
6659,67,59,-85.69716000000001,38.230360000000005
6660,67,60,-85.69716000000001,38.22928
6661,67,61,-85.69716000000001,38.2282
6662,67,62,-85.69716000000001,38.22712
6663,67,63,-85.69716000000001,38.22604
6664,67,64,-85.69716000000001,38.22496
6665,67,65,-85.69716000000001,38.22388
6666,67,66,-85.69716000000001,38.2228
6667,67,67,-85.69716000000001,38.221720000000005
6668,67,68,-85.69716000000001,38.22064
6669,67,69,-85.69716000000001,38.21956
6670,67,70,-85.69716000000001,38.21848
6671,67,71,-85.69716000000001,38.2174
6672,67,72,-85.69716000000001,38.21632
6673,67,73,-85.69716000000001,38.21524
6674,67,74,-85.69716000000001,38.21416
